code_barre,url
4260756991151,https://www.zooplus.fr/shop/chiens/friandises_chien/bois_corne_sabot/9980010393
4260697463618,https://www.zooplus.fr/shop/chiens/croquettes_chien/adulte/9980052742
3700545300425,https://www.zooplus.fr/shop/chiens/complements_alimentaires_chien/complements_alimentaires_chien_huile_liquide/9980007032
4060629154115,https://www.zooplus.fr/shop/chiens/boites_sachets_barquettes_chien/adulte/9980069080
8595602557530,https://www.zooplus.fr/shop/chiens/boites_sachets_barquettes_chien/brit/1746874
3760401050970,https://www.zooplus.fr/shop/chiens/friandises_chien/friandises_chien_agneau/9980012951
4003572911176,https://www.zooplus.fr/shop/chiens/boites_sachets_barquettes_chien/bestnature/1906487
3666639124646,https://www.zooplus.fr/shop/chiens/friandises_chien/bois_corne_sabot/9980067302
656272010881,https://www.zooplus.fr/shop/chiens/croquettes_chien/9980048690
656272106645,https://www.zooplus.fr/shop/chiens/croquettes_chien/9980048703
742174990588,https://www.zooplus.fr/shop/chiens/friandises_chien/friandises_batonnet_chien/9980049540
3182550771719,https://www.zooplus.fr/shop/chiens/croquettes_chien/adulte/9980052283
8429037001019,https://www.zooplus.fr/shop/chiens/croquettes_chien/adulte/9980009490
742174095047,https://www.zooplus.fr/shop/chiens/friandises_chien/friandises_os_chien/9980049542
4006538017486,https://www.zooplus.fr/shop/chiens/friandises_chien/friandises_comprimes_chien/friandises_diverses_chien/104199
4060629108408,https://www.zooplus.fr/shop/chiens/friandises_chien/chiens_ages/9980012234
52742045245,https://www.zooplus.fr/shop/chiens/croquettes_chien_races/races_moyennes/9980013889
8683769640704,https://www.zooplus.fr/shop/chiens/complements_alimentaires_chien/complements_alimentaires_chien_huile_liquide/9980050811
8683769630149,https://www.zooplus.fr/shop/chiens/friandises_chien/9980049431
3760329472434,https://www.zooplus.fr/shop/chiens/boites_sachets_barquettes_chien/adulte/9980061298
8015579035164,https://www.zooplus.fr/shop/chiens/croquettes_chien/prolife/1991218
8010276042019,https://www.zooplus.fr/shop/chiens/croquettes_chien/croquettes/9980066229
3760443280076,https://www.zooplus.fr/shop/chiens/complements_alimentaires_chien/complements_alimentaires_chien_huile_liquide/9980066010
4060629154641,https://www.zooplus.fr/shop/chiens/boites_sachets_barquettes_chien/adulte/9980069077
3283021703960,https://www.zooplus.fr/shop/chiens/complements_alimentaires_chien/9980005772
7350033856284,https://www.zooplus.fr/shop/chiens/boites_sachets_barquettes_chien/magnusson/1943727
5400585278286,https://www.zooplus.fr/shop/chiens/friandises_chien/friandises_chien_volaille/9980005368
